match_id,avg_rating_home,weighted_rating_home,xG_from_players_home,goal_contrib_home,avg_rating_away,weighted_rating_away,xG_from_players_away,goal_contrib_away,match_date,team_home_id,homeTeam_name,team_away_id,awayTeam_name,home_goals,away_goals,possession_home,possession_away,passes_home,passes_away,accuratePasses_home,accuratePasses_away,dribblesPct_home,dribblesPct_away,duelWonPct_home,duelWonPct_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,corners_home,corners_away,fouls_home,fouls_away,offsides_home,offsides_away,xG_home,xG_away,result,elo_home,elo_away,elo_diff
12657495,4.915000000000001,7.0531669865643,1.03,4.0,4.743478260869565,6.794952380952381,0.99,0.0,2024-12-13,64289,Persib Bandung,491968,Malut United FC,2.0,0.0,51.0,49.0,392.0,344.0,320.0,285.0,16.0,16.0,42.0,42.0,8.0,22.0,4.0,5.0,16.0,23.0,9.0,7.0,8.0,11.0,0.0,1.0,1.0131139999999998,0.986604,H,1587.222974582595,1516.0284027219998,71.19457186059526
12657494,5.263636363636364,7.37135922330097,2.84,8.0,4.495652173913043,6.494271844660196,1.8100000000000005,0.0,2024-12-14,189945,Borneo FC Samarinda,86578,Madura United FC,5.0,0.0,48.0,52.0,404.0,421.0,335.0,350.0,8.0,25.0,32.0,45.0,17.0,16.0,0.0,7.0,26.0,10.0,1.0,6.0,17.0,12.0,5.0,0.0,2.8441300000000003,1.81256,H,1525.5905986883633,1401.7853589255299,123.80523976283348
12657493,4.181818181818183,7.086779324055666,1.33,0.0,4.723809523809525,7.236427850655901,1.53,0.0,2024-12-15,86066,Semen Padang FC,76319,Persebaya Surabaya,0.0,0.0,48.0,52.0,355.0,356.0,294.0,296.0,16.0,23.0,34.0,42.0,16.0,15.0,2.0,1.0,13.0,15.0,6.0,5.0,10.0,7.0,0.0,0.0,1.32177,1.53898,D,1420.6208694873696,1605.9665536979526,-185.34568421058293
12657489,4.830434782608696,6.991401869158878,1.5,5.0,4.809090909090908,6.634283088235296,0.63,2.0,2024-12-15,64299,Bali United FC,64295,Persija Jakarta,3.0,1.0,41.0,59.0,224.0,374.0,177.0,316.0,19.0,13.0,37.0,37.0,11.0,10.0,2.0,2.0,21.0,18.0,7.0,8.0,18.0,14.0,1.0,0.0,1.5063920000000002,0.630763,H,1511.259644439735,1546.6728147127567,-35.413170273021706
12657492,4.821739130434782,6.963540669856461,1.62,1.0,4.618181818181816,6.754580520732883,0.51,0.0,2024-12-16,135866,Persik Kediri,47465,Arema FC,1.0,0.0,55.0,45.0,297.0,239.0,230.0,171.0,23.0,14.0,33.0,41.0,12.0,17.0,5.0,3.0,29.0,20.0,7.0,3.0,18.0,13.0,1.0,2.0,1.614236,0.507231,H,1482.0406755709937,1524.835334210617,-42.79465863962332
12657490,4.565217391304349,6.598403193612774,0.47,0.0,5.15,7.61689587426326,3.85,7.0,2024-12-16,86576,Persita Tangerang,383891,Dewa United FC,0.0,4.0,43.0,57.0,337.0,454.0,278.0,388.0,8.0,16.0,33.0,43.0,27.0,14.0,2.0,5.0,7.0,5.0,4.0,8.0,13.0,16.0,1.0,0.0,0.464238,3.844923,A,1536.568756666441,1515.4201887002926,21.14856796614845
12657488,4.286956521739131,6.782190378710338,0.25,2.0,5.39,6.7166509877704605,2.21,1.0,2024-12-16,200020,Persis Solo,266861,PSBS Biak,1.0,1.0,38.0,62.0,251.0,462.0,199.0,387.0,18.0,18.0,38.0,38.0,22.0,5.0,0.0,2.0,11.0,1.0,3.0,6.0,7.0,20.0,0.0,1.0,0.2457722,2.210736,D,1411.7960329220548,1514.8156865515998,-103.01965362954502
12657491,4.426086956521738,6.848841698841699,0.99,2.0,3.795652173913044,6.639414634146342,1.3299999999999998,4.0,2024-12-17,491968,Malut United FC,135864,PSM Makassar,2.0,2.0,60.0,40.0,323.0,285.0,247.0,205.0,19.0,14.0,37.0,35.0,21.0,11.0,0.0,3.0,32.0,13.0,5.0,4.0,6.0,13.0,0.0,0.0,1.0053439999999998,1.34439,D,1504.0598082666882,1531.29435922464,-27.234550957951797
12657487,5.5,7.162340216322518,1.1800000000000002,3.0,5.5368421052631565,6.605120772946861,0.83,2.0,2024-12-17,204733,PSS Sleman,189471,PSIS Semarang,2.0,1.0,60.0,40.0,423.0,289.0,357.0,220.0,20.0,12.0,43.0,28.0,13.0,16.0,5.0,4.0,11.0,18.0,8.0,6.0,15.0,13.0,3.0,0.0,1.1824959,0.822197,H,1446.942405900762,1483.4992282656972,-36.556822364935215
12657485,4.069565217391304,6.736487804878049,0.44,1.0,4.6090909090909085,6.837998056365405,1.7699999999999998,3.0,2024-12-18,86542,PS Barito Putera,64289,Persib Bandung,1.0,2.0,56.0,44.0,402.0,309.0,350.0,262.0,18.0,10.0,42.0,30.0,9.0,18.0,3.0,1.0,11.0,12.0,2.0,5.0,7.0,8.0,0.0,4.0,0.4420559,1.7738300000000002,A,1437.6401147305996,1599.1915690379067,-161.55145430730704
12657486,3.6391304347826106,6.967196819085487,2.13,3.0,4.3826086956521735,6.693853658536585,1.21,2.0,2024-12-20,86578,Madura United FC,64299,Bali United FC,2.0,1.0,48.0,52.0,294.0,384.0,238.0,306.0,9.0,11.0,35.0,31.0,18.0,16.0,2.0,4.0,35.0,7.0,1.0,5.0,14.0,16.0,0.0,1.0,2.13612,1.2233639999999997,H,1391.9151527084266,1527.7832811103717,-135.8681284019451
12657483,5.084210526315789,6.968822393822394,0.58,3.0,4.890909090909091,6.8024557956778,0.6300000000000001,2.0,2024-12-20,76319,Persebaya Surabaya,189945,Borneo FC Samarinda,2.0,1.0,40.0,60.0,278.0,426.0,215.0,359.0,13.0,23.0,35.0,35.0,19.0,11.0,3.0,3.0,19.0,15.0,2.0,5.0,6.0,11.0,1.0,0.0,0.5914926,0.6330039999999999,H,1598.646142683293,1535.4608049054666,63.18533777782636
12657484,5.140909090909091,7.217304015296366,1.92,5.0,5.338888888888889,6.424229979466119,0.24,2.0,2024-12-21,135866,Persik Kediri,86066,Semen Padang FC,3.0,1.0,72.0,28.0,474.0,171.0,411.0,109.0,19.0,13.0,43.0,36.0,12.0,11.0,5.0,1.0,8.0,10.0,9.0,2.0,9.0,15.0,0.0,0.0,1.93388,0.2372699999999999,H,1498.8789822262197,1427.9412805020293,70.93770172419045
12657482,4.959090909090908,6.898503274087933,1.7599999999999998,3.0,5.385000000000002,6.756822429906542,1.41,4.0,2024-12-21,47465,Arema FC,266861,PSBS Biak,3.0,2.0,46.0,54.0,259.0,329.0,206.0,259.0,27.0,21.0,33.0,45.0,18.0,13.0,2.0,2.0,23.0,21.0,4.0,5.0,13.0,14.0,0.0,2.0,1.7553649999999998,1.417811,H,1507.997027555391,1510.4938928465724,-2.4968652911813933
12657481,5.281818181818182,7.433425160697887,3.25,4.0,5.205000000000001,6.519178082191781,1.97,2.0,2024-12-21,64295,Persija Jakarta,204733,PSS Sleman,3.0,1.0,70.0,30.0,480.0,222.0,422.0,168.0,22.0,10.0,49.0,29.0,10.0,17.0,5.0,2.0,9.0,26.0,6.0,4.0,9.0,9.0,0.0,1.0,3.231203,1.972094,H,1530.14917804212,1463.514892053824,66.63428598829591
12657478,4.613636363636363,7.221632251720747,2.26,3.0,5.395,6.814685990338164,0.53,0.0,2024-12-21,383891,Dewa United FC,200020,Persis Solo,2.0,0.0,58.0,42.0,455.0,357.0,372.0,288.0,22.0,23.0,44.0,33.0,15.0,28.0,4.0,3.0,5.0,14.0,5.0,3.0,11.0,11.0,3.0,1.0,2.262404,0.5355675,H,1531.3321197534763,1416.1178266270822,115.21429312639407
12657477,4.247826086956521,7.0180136319376825,1.86,3.0,4.52608695652174,6.466048780487805,0.42,2.0,2024-12-22,64289,Persib Bandung,86576,Persita Tangerang,3.0,1.0,55.0,45.0,422.0,288.0,371.0,248.0,17.0,10.0,38.0,39.0,3.0,17.0,5.0,2.0,4.0,18.0,15.0,3.0,8.0,5.0,1.0,0.0,1.8485806,0.419112,H,1607.6795239467679,1520.6568256132573,87.02269833351056
12657479,4.227272727272728,6.594134897360704,0.78,2.0,4.817391304347825,6.953346080305926,1.99,4.0,2024-12-22,189471,PSIS Semarang,491968,Malut United FC,1.0,3.0,60.0,40.0,459.0,347.0,377.0,284.0,22.0,13.0,42.0,34.0,12.0,14.0,5.0,2.0,14.0,18.0,5.0,7.0,10.0,11.0,0.0,1.0,0.7758359999999997,1.981934,A,1466.926742112635,1505.23321596898,-38.30647385634484
12657480,4.209090909090909,7.187647058823528,2.35,5.0,4.060869565217392,6.645107632093934,2.43,2.0,2024-12-22,135864,PSM Makassar,86542,PS Barito Putera,3.0,2.0,52.0,48.0,358.0,307.0,297.0,244.0,12.0,13.0,38.0,40.0,17.0,20.0,5.0,4.0,9.0,20.0,3.0,2.0,9.0,9.0,0.0,2.0,2.338067,2.424218,H,1530.1209515223482,1429.1521598217385,100.9687917006097
12657476,4.491304347826088,6.924282982791588,1.2500000000000002,2.0,4.995454545454545,6.9365439093484405,1.63,3.0,2024-12-27,86066,Semen Padang FC,47465,Arema FC,1.0,2.0,51.0,49.0,368.0,324.0,304.0,274.0,28.0,19.0,43.0,38.0,18.0,15.0,4.0,2.0,14.0,16.0,9.0,1.0,7.0,11.0,0.0,2.0,1.253659,1.6332639999999998,A,1415.9620474191083,1523.1048240395994,-107.14277662049108
12657475,4.413043478260868,6.449193548387097,1.5099999999999998,0.0,5.145454545454545,7.1993383742911154,1.16,6.0,2024-12-27,189945,Borneo FC Samarinda,135866,Persik Kediri,0.0,4.0,57.0,43.0,371.0,269.0,305.0,213.0,17.0,18.0,35.0,41.0,10.0,17.0,3.0,1.0,8.0,19.0,7.0,3.0,12.0,9.0,3.0,1.0,1.505391,1.1705451999999998,A,1523.159053499021,1510.8582153091406,12.300838189880324
12657474,4.873913043478261,7.134440227703984,1.7300000000000002,7.0,4.58695652173913,6.5990467111534805,1.49,0.0,2024-12-27,204733,PSS Sleman,86578,Madura United FC,4.0,0.0,32.0,68.0,221.0,443.0,182.0,390.0,13.0,17.0,33.0,49.0,14.0,12.0,0.0,5.0,7.0,8.0,1.0,3.0,26.0,10.0,1.0,2.0,1.71972,1.500754,H,1451.3569639625302,1412.4992568060522,38.857707156478
12657472,4.791304347826087,6.883796740172579,0.8900000000000001,0.0,4.868181818181817,6.765263157894736,0.19,1.0,2024-12-28,491968,Malut United FC,64295,Persija Jakarta,0.0,1.0,59.0,41.0,368.0,300.0,304.0,239.0,33.0,8.0,49.0,35.0,4.0,8.0,6.0,1.0,6.0,27.0,11.0,4.0,15.0,17.0,1.0,2.0,0.8863575000000001,0.19737,A,1518.5860614952994,1542.3071061334138,-23.721044638114336
12657473,4.921739130434784,7.16370582617001,2.18,4.0,4.681818181818183,6.883365570599612,1.62,2.0,2024-12-28,266861,PSBS Biak,383891,Dewa United FC,3.0,1.0,36.0,64.0,272.0,493.0,199.0,418.0,24.0,22.0,33.0,44.0,23.0,16.0,0.0,6.0,27.0,11.0,1.0,12.0,16.0,7.0,0.0,1.0,2.184839,1.6334609999999998,H,1495.386096362364,1541.5325737158394,-46.14647735347535
12657471,4.513043478260869,7.0312315270935954,1.35,2.0,5.049999999999999,6.791025641025641,0.93,0.0,2024-12-28,64299,Bali United FC,76319,Persebaya Surabaya,2.0,0.0,45.0,55.0,260.0,284.0,200.0,223.0,14.0,21.0,33.0,42.0,9.0,8.0,2.0,2.0,22.0,14.0,7.0,11.0,22.0,12.0,1.0,0.0,1.343507,0.9295029,H,1507.199177012746,1610.9478940897386,-103.74871707699253
12657468,5.031818181818182,6.964181994191676,1.1,4.0,4.778260869565218,6.907872539831304,2.4599999999999995,1.0,2024-12-29,86576,Persita Tangerang,135864,PSM Makassar,2.0,1.0,46.0,54.0,259.0,362.0,210.0,277.0,14.0,24.0,40.0,36.0,16.0,10.0,2.0,5.0,33.0,8.0,1.0,12.0,6.0,12.0,0.0,0.0,1.104462,2.4519746,H,1509.337252471166,1540.8804878237327,-31.543235352566626
12657470,4.178260869565218,6.902737047898338,1.14,0.0,4.256521739130435,6.966764132553608,1.77,2.0,2024-12-29,200020,Persis Solo,64289,Persib Bandung,0.0,1.0,48.0,52.0,312.0,324.0,251.0,250.0,14.0,12.0,42.0,38.0,14.0,14.0,4.0,1.0,10.0,18.0,8.0,8.0,11.0,18.0,2.0,0.0,1.140096,1.77471,A,1405.917372664719,1618.9990970888591,-213.08172442414002
12657469,4.260869565217392,7.03615763546798,1.68,0.0,5.394444444444443,6.993694581280788,0.4599999999999999,0.0,2024-12-29,86542,PS Barito Putera,189471,PSIS Semarang,0.0,0.0,61.0,39.0,516.0,293.0,456.0,235.0,16.0,7.0,36.0,42.0,10.0,14.0,3.0,3.0,11.0,9.0,7.0,3.0,20.0,3.0,4.0,0.0,1.6793976,0.4551128,D,1418.392623520354,1453.5738965863156,-35.181273065961705
13184021,4.665217391304347,6.78426013195099,1.29,2.0,4.509999999999999,6.957801766437684,0.73,2.0,2025-01-07,64299,Bali United FC,64289,Persib Bandung,1.0,1.0,42.0,58.0,190.0,332.0,138.0,271.0,10.0,8.0,32.0,40.0,10.0,12.0,1.0,3.0,29.0,11.0,3.0,6.0,17.0,3.0,0.0,0.0,1.287254,0.7360552,D,1526.5498165043366,1625.8024246167915,-99.25260811245494
12657467,4.77391304347826,6.904567541302233,0.98,0.0,3.8090909090909095,6.972609561752988,1.3,1.0,2025-01-10,491968,Malut United FC,86578,Madura United FC,0.0,1.0,58.0,42.0,422.0,264.0,335.0,203.0,22.0,21.0,42.0,38.0,12.0,16.0,2.0,2.0,3.0,31.0,9.0,4.0,14.0,11.0,1.0,0.0,0.987069,1.2985533,A,1504.6085929904434,1399.1699188477246,105.43867414271881
12657465,4.44782608695652,6.545045965270682,0.85,4.0,4.659090909090909,6.862992125984253,1.47,3.0,2025-01-10,86542,PS Barito Putera,64295,Persija Jakarta,2.0,3.0,35.0,65.0,287.0,598.0,237.0,542.0,7.0,5.0,31.0,28.0,13.0,3.0,2.0,2.0,7.0,8.0,2.0,2.0,7.0,15.0,0.0,1.0,0.857651,1.480863,A,1419.9063510116312,1556.2845746382698,-136.3782236266386
12657463,4.975,7.262007874015747,1.59,4.0,4.191304347826088,6.956015779092703,1.16,0.0,2025-01-11,383891,Dewa United FC,47465,Arema FC,2.0,0.0,54.0,46.0,519.0,406.0,459.0,343.0,15.0,24.0,40.0,40.0,12.0,18.0,2.0,1.0,16.0,4.0,5.0,5.0,6.0,11.0,4.0,4.0,1.588356,1.16412,H,1524.5519036053536,1533.620361724805,-9.068458119451407
12657464,4.817391304347825,7.097716460513795,0.76,5.0,5.0285714285714285,6.5840000000000005,1.7200000000000002,1.0,2025-01-11,204733,PSS Sleman,76319,Persebaya Surabaya,3.0,1.0,42.0,58.0,239.0,341.0,201.0,292.0,22.0,20.0,38.0,36.0,12.0,4.0,2.0,5.0,22.0,5.0,1.0,5.0,14.0,16.0,1.0,1.0,0.7583383,1.71453,H,1464.6863019208579,1591.597254598148,-126.9109526772902
12657466,5.55,6.989349670122526,2.41,1.0,4.905263157894737,6.672935323383085,0.56,1.0,2025-01-11,266861,PSBS Biak,64289,Persib Bandung,1.0,1.0,52.0,48.0,432.0,321.0,363.0,272.0,23.0,9.0,45.0,31.0,23.0,16.0,8.0,3.0,6.0,17.0,8.0,1.0,8.0,7.0,2.0,0.0,2.401666,0.560825,D,1512.3667664728498,1621.630227886182,-109.26346141333215
12657461,4.904347826086956,7.213671128107074,1.32,4.0,5.583333333333333,6.665643564356435,1.14,1.0,2025-01-12,86576,Persita Tangerang,189471,PSIS Semarang,2.0,1.0,48.0,52.0,382.0,416.0,335.0,358.0,19.0,14.0,33.0,35.0,19.0,14.0,0.0,3.0,23.0,15.0,6.0,7.0,10.0,7.0,2.0,0.0,1.31045,1.1429030000000002,H,1525.695354034448,1452.0601690950384,73.63518493940956
12657460,4.913636363636363,6.7955109837631325,1.42,2.0,4.560869565217392,7.017799043062201,1.53,3.0,2025-01-12,64299,Bali United FC,135866,Persik Kediri,1.0,3.0,43.0,57.0,309.0,409.0,236.0,351.0,20.0,16.0,42.0,35.0,16.0,20.0,5.0,7.0,8.0,24.0,8.0,1.0,11.0,7.0,1.0,0.0,1.4258916,1.5244445,A,1530.7220132349462,1526.3890633980845,4.332949836861644
12657462,4.643478260869564,6.91157786885246,0.84,0.0,4.939130434782608,7.269731800766282,1.4600000000000002,2.0,2025-01-13,200020,Persis Solo,135864,PSM Makassar,0.0,1.0,49.0,51.0,282.0,303.0,214.0,233.0,8.0,22.0,43.0,35.0,6.0,11.0,1.0,7.0,30.0,17.0,2.0,14.0,10.0,12.0,1.0,0.0,0.853415,1.466368,A,1399.1140451367867,1524.5223862604507,-125.40834112366406
12657459,4.595652173913044,6.632267732267732,1.5,2.0,5.127272727272727,7.095004803073968,2.359999999999999,6.0,2025-01-14,189945,Borneo FC Samarinda,86066,Semen Padang FC,1.0,3.0,58.0,42.0,417.0,373.0,344.0,318.0,21.0,18.0,42.0,33.0,17.0,11.0,5.0,7.0,13.0,28.0,10.0,2.0,11.0,11.0,0.0,1.0,1.489519,2.367721,A,1507.628205410077,1405.4465097339028,102.18169567617429
12657458,4.2285714285714295,6.835593220338983,2.1699999999999995,0.0,4.230434782608696,7.039074803149606,1.82,1.0,2025-01-17,76319,Persebaya Surabaya,491968,Malut United FC,0.0,2.0,49.0,51.0,342.0,346.0,284.0,286.0,17.0,14.0,41.0,31.0,12.0,12.0,4.0,0.0,16.0,28.0,8.0,8.0,10.0,10.0,1.0,1.0,2.1761485,1.798075,A,1571.3494221860856,1485.191224704636,86.15819748144963
12657457,4.727272727272728,6.545217391304348,0.75,0.0,4.895000000000001,7.0380530973451325,1.0,3.0,2025-01-17,64289,Persib Bandung,383891,Dewa United FC,0.0,2.0,39.0,61.0,279.0,479.0,227.0,421.0,11.0,14.0,31.0,44.0,10.0,10.0,1.0,1.0,14.0,16.0,7.0,3.0,9.0,8.0,2.0,1.0,0.744462,0.993231,A,1617.0625445000558,1539.9433315292622,77.11921297079357
12657456,4.963636363636363,6.869019607843137,1.06,2.0,5.176190476190476,6.853756097560976,0.85,2.0,2025-01-18,135864,PSM Makassar,266861,PSBS Biak,1.0,1.0,52.0,48.0,322.0,309.0,241.0,235.0,17.0,19.0,33.0,40.0,19.0,19.0,4.0,3.0,3.0,28.0,5.0,3.0,9.0,10.0,1.0,1.0,1.062932,0.85491,D,1534.3315723456112,1516.934449858976,17.397122486635226
12657455,4.260869565217392,6.547775628626692,1.1900000000000002,3.0,4.804347826086957,7.0654545454545445,1.24,7.0,2025-01-18,86578,Madura United FC,86542,PS Barito Putera,2.0,4.0,59.0,41.0,479.0,313.0,424.0,265.0,17.0,18.0,39.0,37.0,11.0,24.0,2.0,0.0,12.0,19.0,2.0,4.0,8.0,15.0,0.0,1.0,1.204434,1.2470439,A,1418.587287133532,1410.5094152563713,8.07787187716076
12657454,4.5434782608695645,7.063776493256261,0.47,0.0,5.209523809523809,6.878686964795432,1.25,0.0,2025-01-19,135866,Persik Kediri,204733,PSS Sleman,0.0,0.0,56.0,44.0,258.0,223.0,171.0,149.0,28.0,10.0,43.0,33.0,20.0,22.0,0.0,2.0,16.0,27.0,1.0,6.0,17.0,19.0,3.0,0.0,0.4798189,1.2428210000000002,D,1541.5761221822647,1484.9341343329204,56.64198784934433
12657453,4.95,7.406967615309126,2.9600000000000004,6.0,4.621739130434782,6.681666666666666,1.13,1.0,2025-01-19,189945,Borneo FC Samarinda,47465,Arema FC,3.0,1.0,49.0,51.0,345.0,356.0,288.0,293.0,19.0,21.0,41.0,41.0,18.0,13.0,4.0,1.0,27.0,15.0,2.0,5.0,14.0,7.0,3.0,2.0,2.95217,1.12779,H,1488.3396090590925,1518.2289338008964,-29.889324741803875
12657452,5.376190476190476,7.163239573229873,2.11,4.0,4.243478260869565,6.44907677356657,1.24,0.0,2025-01-19,64295,Persija Jakarta,86576,Persita Tangerang,2.0,0.0,58.0,42.0,462.0,307.0,400.0,253.0,14.0,9.0,30.0,44.0,20.0,6.0,5.0,1.0,11.0,13.0,6.0,5.0,14.0,2.0,1.0,1.0,2.1014422,1.2388199999999998,H,1565.6815103935296,1537.56302718122,28.118483212309684
12657451,4.236363636363636,6.214315352697096,1.75,1.0,4.634782608695651,7.19235912129895,2.71,8.0,2025-01-20,86066,Semen Padang FC,64299,Bali United FC,1.0,5.0,48.0,52.0,257.0,319.0,214.0,265.0,15.0,25.0,37.0,35.0,11.0,5.0,4.0,1.0,15.0,18.0,6.0,5.0,9.0,18.0,0.0,3.0,1.748775,2.7072899999999995,A,1424.7351060848873,1515.534954450766,-90.79984836587869
12657450,4.313043478260869,6.545488372093024,1.1,2.0,5.054545454545456,6.9986388384755,2.07,2.0,2025-01-20,189471,PSIS Semarang,200020,Persis Solo,1.0,2.0,52.0,48.0,319.0,316.0,218.0,215.0,27.0,15.0,40.0,38.0,23.0,29.0,1.0,0.0,15.0,24.0,5.0,3.0,17.0,26.0,3.0,3.0,1.0974545,2.06617,A,1440.1924959482665,1389.3048590516262,50.88763689664029
12657447,4.4173913043478255,6.845339805825243,1.28,2.0,4.191304347826088,6.9125490196078445,2.2,1.0,2025-01-24,86576,Persita Tangerang,86578,Madura United FC,1.0,1.0,49.0,51.0,384.0,335.0,328.0,289.0,6.0,17.0,36.0,41.0,12.0,13.0,6.0,10.0,12.0,17.0,2.0,4.0,10.0,23.0,3.0,0.0,1.2854034,2.191841,D,1523.7743561429763,1403.2386001970701,120.5357559459062
12657448,4.639130434782609,6.657115568290353,1.73,2.0,5.195238095238095,6.840344168260038,1.2399999999999998,4.0,2025-01-24,47465,Arema FC,64289,Persib Bandung,1.0,3.0,53.0,47.0,397.0,352.0,330.0,287.0,15.0,13.0,43.0,40.0,17.0,14.0,6.0,3.0,16.0,16.0,4.0,5.0,7.0,15.0,2.0,2.0,1.7171231,1.24015,A,1501.9416819559935,1598.7866646718674,-96.84498271587381
12657449,4.1173913043478265,6.7829766536964975,2.91,2.0,4.831818181818182,6.694230769230769,1.18,1.0,2025-01-25,491968,Malut United FC,135866,Persik Kediri,2.0,1.0,53.0,47.0,394.0,309.0,329.0,246.0,18.0,14.0,38.0,36.0,8.0,15.0,5.0,3.0,10.0,9.0,3.0,0.0,15.0,11.0,1.0,1.0,2.907185,1.1814304,H,1503.8365536697818,1539.152128305729,-35.315574635947314
12657446,5.0260869565217385,7.3825,2.1299999999999994,6.0,4.985714285714286,7.046250000000001,1.04,0.0,2025-01-25,86542,PS Barito Putera,76319,Persebaya Surabaya,3.0,0.0,42.0,58.0,309.0,398.0,257.0,342.0,14.0,34.0,28.0,44.0,12.0,16.0,3.0,4.0,14.0,13.0,4.0,5.0,11.0,13.0,2.0,1.0,2.125686,1.051071,H,1425.8581021928333,1552.7040932209397,-126.84599102810648
12657445,4.819047619047619,6.758117195004802,1.12,2.0,5.849999999999999,6.996449136276392,1.26,4.0,2025-01-26,266861,PSBS Biak,189471,PSIS Semarang,1.0,3.0,61.0,39.0,448.0,293.0,373.0,230.0,24.0,18.0,42.0,36.0,12.0,20.0,7.0,2.0,2.0,20.0,7.0,0.0,12.0,9.0,0.0,1.0,1.129869,1.2641202,A,1517.6849169028826,1423.0110766906466,94.67384021223597
12657444,4.656521739130436,6.693831775700935,3.88,3.0,4.695,6.970905587668593,1.27,6.0,2025-01-26,204733,PSS Sleman,86066,Semen Padang FC,2.0,4.0,43.0,57.0,338.0,414.0,279.0,348.0,11.0,13.0,39.0,33.0,9.0,18.0,4.0,1.0,10.0,8.0,5.0,7.0,4.0,9.0,0.0,1.0,3.900954,1.27156,A,1487.358128209456,1413.5683745312538,73.78975367820226
12657443,4.1090909090909085,6.965148514851485,1.5799999999999998,6.0,4.36,6.7637755102040815,0.82,6.0,2025-01-26,200020,Persis Solo,64295,Persija Jakarta,3.0,3.0,50.0,50.0,291.0,322.0,243.0,266.0,18.0,8.0,41.0,32.0,13.0,14.0,3.0,0.0,23.0,17.0,1.0,8.0,8.0,17.0,1.0,1.0,1.5783036999999998,0.82398,D,1406.486278309246,1579.4701814317732,-172.98390312252718
12657441,4.69,7.24295566502463,3.45,6.0,4.5434782608695645,6.5200000000000005,1.03,2.0,2025-01-27,383891,Dewa United FC,135864,PSM Makassar,3.0,2.0,68.0,32.0,585.0,246.0,509.0,180.0,28.0,10.0,48.0,28.0,11.0,21.0,7.0,0.0,5.0,17.0,9.0,0.0,9.0,10.0,1.0,0.0,3.46386,1.03109,H,1558.2192113574506,1533.5811053017046,24.638106055745993
12657442,4.490476190476191,6.736238981390793,2.84,5.0,4.32857142857143,6.472983870967742,1.38,2.0,2025-01-28,64299,Bali United FC,189945,Borneo FC Samarinda,3.0,2.0,35.0,65.0,205.0,345.0,144.0,279.0,12.0,10.0,35.0,34.0,12.0,7.0,0.0,1.0,21.0,9.0,3.0,2.0,13.0,12.0,2.0,0.0,2.83786,1.382264,H,1526.7016860043996,1504.6268609039953,22.07482510040427
12657440,5.295238095238094,7.035023923444976,1.3400000000000003,1.0,4.604347826086957,6.665872259294566,0.31,2.0,2025-01-31,135866,Persik Kediri,86542,PS Barito Putera,1.0,1.0,54.0,46.0,314.0,240.0,237.0,171.0,31.0,8.0,43.0,36.0,13.0,16.0,4.0,2.0,8.0,10.0,3.0,6.0,13.0,12.0,4.0,2.0,1.3507691,0.305985,D,1522.6326618225203,1446.1034731063542,76.52918871616612
12657439,5.314285714285713,6.964003849855631,1.4,0.0,4.430434782608697,6.854299516908212,0.5,2.0,2025-01-31,76319,Persebaya Surabaya,86576,Persita Tangerang,1.0,1.0,52.0,48.0,405.0,394.0,326.0,330.0,26.0,7.0,45.0,30.0,16.0,29.0,5.0,1.0,7.0,30.0,9.0,3.0,10.0,8.0,1.0,2.0,1.405617,0.503142,D,1532.4587223074188,1518.7696073305274,13.68911497689146
12657438,4.722727272727272,6.923777564717161,2.29,3.0,4.813636363636364,6.700477099236641,0.42,0.0,2025-02-01,86578,Madura United FC,200020,Persis Solo,2.0,0.0,42.0,58.0,276.0,362.0,210.0,279.0,11.0,24.0,34.0,34.0,22.0,13.0,2.0,2.0,17.0,6.0,2.0,3.0,12.0,22.0,0.0,2.0,2.29857,0.428496,H,1408.243349009519,1413.393093105531,-5.149744096012
12657436,4.578260869565217,7.1161100196463645,1.29,2.0,4.695652173913044,6.770428015564201,0.7,0.0,2025-02-01,64289,Persib Bandung,135864,PSM Makassar,1.0,0.0,63.0,37.0,510.0,278.0,439.0,218.0,14.0,9.0,38.0,36.0,4.0,16.0,2.0,1.0,11.0,16.0,3.0,7.0,3.0,6.0,1.0,0.0,1.296039,0.69846,H,1609.7105553595816,1519.6430383531551,90.06751700642644
12657435,4.871428571428571,6.837927844588344,1.75,4.0,4.8090909090909095,6.701438159156281,0.53,3.0,2025-02-02,64295,Persija Jakarta,266861,PSBS Biak,2.0,2.0,62.0,38.0,448.0,198.0,382.0,153.0,10.0,13.0,34.0,40.0,6.0,13.0,1.0,2.0,11.0,17.0,9.0,4.0,15.0,9.0,0.0,1.0,1.7547811,0.535609,D,1572.5633666354881,1498.6957681588067,73.86759847668145
12657434,4.095652173913044,6.772156862745097,0.7600000000000001,2.0,4.752173913043478,6.800384245917387,0.52,2.0,2025-02-02,86066,Semen Padang FC,491968,Malut United FC,1.0,1.0,47.0,53.0,341.0,418.0,282.0,358.0,8.0,15.0,34.0,37.0,14.0,17.0,1.0,3.0,8.0,10.0,4.0,1.0,13.0,6.0,1.0,0.0,0.755508,0.522545,D,1431.7070830619093,1520.3560201529906,-88.64893709108128
