,match_id,match_date,homeTeam_name,awayTeam_name,pi_rating_home,pi_rating_away,possession_home_last3_mean,possession_away_last3_mean,xG_home_last3_mean,xG_away_last3_mean,goal_contrib_home_last3_mean,goal_contrib_away_last3_mean,interceptions_home_last3_mean,interceptions_away_last3_mean,passes_home_last3_mean,passes_away_last3_mean,dribblesPct_home_last3_mean,dribblesPct_away_last3_mean,corners_home_last3_mean,corners_away_last3_mean,avg_rating_home_last3_mean,avg_rating_away_last3_mean,weighted_rating_home_last3_mean,weighted_rating_away_last3_mean
234,12653991,2025-03-11,PSS Sleman,Persis Solo,-0.29800411894048906,-0.31217098105960894,52.666666666666664,51.0,2.0025077000000002,0.7843443333333333,2.0,0.3333333333333333,14.333333333333334,10.333333333333334,401.3333333333333,283.0,14.666666666666666,16.333333333333332,4.333333333333333,3.0,4.57536231884058,4.887878787878788,6.721551927493653,6.7855463073192
233,12653988,2025-03-11,Persik Kediri,PSM Makassar,-0.18377984255020263,0.09243367298679661,51.666666666666664,48.666666666666664,1.2241261,1.4198516666666665,1.0,2.6666666666666665,12.333333333333334,18.333333333333332,294.0,340.3333333333333,22.333333333333332,16.333333333333332,4.666666666666667,6.0,4.891166321601104,4.747964113181504,6.947050834728121,6.97465888064828
232,12653990,2025-03-11,Bali United FC,PSBS Biak,0.10445700575885802,-0.022061397130032093,47.666666666666664,51.0,1.6831450000000003,1.2541276666666665,2.3333333333333335,0.3333333333333333,11.0,11.0,278.6666666666667,326.0,19.666666666666668,17.333333333333332,4.333333333333333,2.3333333333333335,4.314677834243052,5.047539682539682,6.791454581408286,6.842423278426576
235,12657417,2025-03-12,Malut United FC,Persita Tangerang,0.2905846469462379,-0.1461113682029579,48.666666666666664,51.0,1.4647023333333333,1.342627,2.6666666666666665,1.0,12.0,23.0,350.0,344.0,11.333333333333334,8.0,2.6666666666666665,5.333333333333333,4.933333333333333,4.582608695652174,7.064534267529248,6.770690582115198
236,12653985,2025-03-12,Persebaya Surabaya,PSIS Semarang,0.14340165092018572,-0.32394270953411264,49.333333333333336,47.666666666666664,1.1377747333333332,1.3491860666666666,2.3333333333333335,2.3333333333333335,15.0,15.333333333333334,346.0,354.6666666666667,22.0,16.0,6.666666666666667,3.3333333333333335,4.8097619047619045,5.462962962962962,7.017661506440678,6.856214586787693
237,12653992,2025-03-13,Arema FC,PS Barito Putera,0.11303426862811061,-0.005507335326505127,54.0,44.333333333333336,2.3421126666666665,0.8468910333333334,4.0,2.0,18.666666666666668,14.666666666666666,374.6666666666667,271.3333333333333,18.666666666666668,11.333333333333334,6.0,3.0,4.334782608695653,4.573913043478261,7.162665243423265,6.747903212802032
238,13560026,2025-03-16,PSIS Semarang,Madura United FC,-0.273520469281956,-0.39628669106694225,48.333333333333336,45.333333333333336,1.1701117,1.2451147666666669,1.3333333333333333,0.6666666666666666,9.666666666666666,15.333333333333334,352.0,309.0,14.666666666666666,17.333333333333332,4.0,2.6666666666666665,4.5898550724637674,4.136363636363637,6.756555953622225,6.889092381023744
239,13561514,2025-04-06,Madura United FC,Persija Jakarta,-0.31993901584302176,0.12174567655506935,48.333333333333336,42.333333333333336,0.9301333333333334,0.7528363333333333,2.3333333333333335,2.6666666666666665,15.666666666666666,16.666666666666668,346.0,326.0,21.666666666666668,13.333333333333334,2.3333333333333335,5.0,4.379710144927537,4.70030303030303,6.906433064406983,6.743140204794977
240,12653999,2025-04-10,PSM Makassar,Semen Padang FC,0.06690112724465594,-0.520435844164659,54.0,43.0,1.0325733333333333,0.3887893333333334,1.3333333333333333,1.3333333333333333,15.333333333333334,11.666666666666666,345.6666666666667,296.0,13.0,12.333333333333334,7.0,1.6666666666666667,4.679183135704875,4.955263157894737,6.980723328188286,6.506475518185862
241,12653998,2025-04-10,Bali United FC,Dewa United FC,-0.0012155578355826646,0.664646039639229,50.666666666666664,57.333333333333336,1.0537316666666667,1.2688336666666666,0.6666666666666666,4.333333333333333,11.333333333333334,14.333333333333334,326.0,507.0,17.0,8.666666666666666,6.0,5.333333333333333,4.268577075098814,5.104444444444445,6.775543879687322,7.028652899983517
243,12654000,2025-04-11,PSBS Biak,PSS Sleman,0.0836111664644086,-0.41468806614292686,51.333333333333336,45.0,1.7079497000000001,0.8017393333333334,2.0,2.3333333333333335,14.666666666666666,15.0,363.3333333333333,277.3333333333333,28.0,12.333333333333334,6.333333333333333,2.6666666666666665,4.686059351276742,5.52046783625731,6.978958854701827,6.679734717621251
242,12654003,2025-04-11,PSIS Semarang,Persik Kediri,-0.34986814450587644,-0.158247296808062,56.0,57.0,0.9698016999999997,0.7675056666666666,1.3333333333333333,1.0,9.0,13.0,420.6666666666667,364.0,17.0,19.666666666666668,5.0,4.666666666666667,4.660869565217391,5.099696969696971,6.90456814711822,6.877733914272689
244,12653996,2025-04-11,Borneo FC Samarinda,Persib Bandung,0.07710824542041865,0.6008890811206038,57.333333333333336,52.0,1.3962822333333331,1.3131416666666664,1.3333333333333333,4.333333333333333,13.0,13.0,383.0,355.3333333333333,11.666666666666666,17.666666666666668,5.666666666666667,5.333333333333333,4.479512516469039,4.895526695526695,7.05546051415402,6.839163272933234
246,12653997,2025-04-12,Persija Jakarta,Persebaya Surabaya,0.040962013533909505,0.09297941066802906,49.666666666666664,39.666666666666664,1.0437353666666667,1.3754426666666666,3.0,1.0,11.666666666666666,17.666666666666668,349.6666666666667,276.3333333333333,12.333333333333334,11.666666666666666,5.666666666666667,4.333333333333333,4.857431457431457,4.63031746031746,6.681056507072707,6.758451604623289
245,12654007,2025-04-12,Persis Solo,Malut United FC,-0.1954870338571712,0.34012417439712583,59.0,43.666666666666664,1.6013446333333334,0.7148597,2.3333333333333335,1.6666666666666667,15.333333333333334,17.0,394.0,292.6666666666667,18.0,13.666666666666666,7.333333333333333,3.0,4.5550724637681155,4.734782608695652,7.05093837535014,6.830432086916761
247,12654006,2025-04-13,Persita Tangerang,PS Barito Putera,-0.1956508956538458,-0.10235872125880761,45.0,47.333333333333336,1.1949696666666665,1.2241587,1.0,2.3333333333333335,9.333333333333334,12.0,301.0,319.0,14.333333333333334,15.666666666666666,8.0,1.6666666666666667,4.592753623188405,4.579710144927536,6.837913951585517,6.730271492782723
