match_id,match_date,team_home_id,homeTeam_name,team_away_id,awayTeam_name,home_goals,away_goals,match_id_1,possession_home,possession_away,passes_home,passes_away,accuratePasses_home,accuratePasses_away,dribblesPct_home,dribblesPct_away,duelWonPct_home,duelWonPct_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,xG_home,xG_away,corners_home,corners_away,fouls_home,fouls_away,offsides_home,offsides_away,shotmap_xg_home,shotmap_xg_away,match_id_2,avg_rating_home,weighted_rating_home,xG_from_players_home,goal_contrib_home,avg_rating_away,weighted_rating_away,xG_from_players_away,goal_contrib_away,match_id_3,accurate_pass_home,key_pass_home,goals_home,assists_home,xG_home_summary,xA_home,total_pass_home,total_cross_home,defensive_actions_home,accurate_cross_home,accurate_keeper_sweeper_home,accurate_long_balls_home,aerial_duel_home,aerial_lost_home,aerial_won_home,blocked_home,challenge_won_home,contest_won_home,dispossessed_home,error_lead_to_a_shot_home,shots_on_target_home,shots_off_target_home,avg_rating_home_summary,duel_won_home,duel_lost_home,total_tackle_home,total_clearance_home,interceptions_home_summary,minutes_played_home,accurate_pass_away,key_pass_away,goals_away,assists_away,xG_away_summary,xA_away,total_pass_away,total_cross_away,defensive_actions_away,accurate_cross_away,accurate_keeper_sweeper_away,accurate_long_balls_away,aerial_duel_away,aerial_lost_away,aerial_won_away,blocked_away,challenge_won_away,contest_won_away,dispossessed_away,error_lead_to_a_shot_away,shots_on_target_away,shots_off_target_away,avg_rating_away_summary,duel_won_away,duel_lost_away,total_tackle_away,total_clearance_away,interceptions_away_summary,minutes_played_away,result
12657435,2025-02-02,64295,Persija Jakarta,266861,PSBS Biak,2.0,2.0,12657435,62.0,38.0,448.0,198.0,382.0,153.0,10.0,13.0,34.0,40.0,6.0,13.0,1.0,2.0,11.0,17.0,1.75,0.54,9.0,4.0,15.0,9.0,0.0,1.0,1.7547811,0.535609,12657435,4.871428571428571,6.8379278445883438,1.75,4,4.8090909090909095,6.7014381591562806,0.53,3,12657435,382,13,2,2,1.75,1.75,448,29,19,8,0,12,31,18,13,2,3,8,10,0,5,6,4.871428571428571,41,78,2,11,6,1081,153,6,2,1,0.53,0.38,198,10,34,3,0,23,22,12,10,1,3,11,7,1,3,2,4.8090909090909095,39,57,4,17,13,1043,D
12657438,2025-02-01,86578,Madura United FC,200020,Persis Solo,2.0,0.0,12657438,42.0,58.0,276.0,362.0,210.0,279.0,11.0,24.0,34.0,34.0,22.0,13.0,2.0,2.0,17.0,6.0,2.3,0.43,2.0,3.0,12.0,22.0,0.0,2.0,2.2985700000000002,0.428496,12657438,4.7227272727272718,6.9237775647171622,2.29,3,4.8136363636363635,6.7004770992366414,0.42000000000000004,0,12657438,210,4,2,1,2.29,0.16,276,9,43,4,0,27,23,10,13,3,14,9,8,2,5,3,4.7227272727272718,61,114,4,17,22,1043,279,3,0,0,0.42000000000000004,0.18000000000000002,362,21,19,3,0,30,25,15,10,1,8,22,8,1,1,4,4.8136363636363635,55,105,0,6,13,1048,H
12657436,2025-02-01,64289,Persib Bandung,135864,PSM Makassar,1.0,0.0,12657436,63.0,37.0,510.0,278.0,439.0,218.0,14.0,9.0,38.0,36.0,4.0,16.0,2.0,1.0,11.0,16.0,1.3,0.7,3.0,7.0,3.0,6.0,1.0,0.0,1.296039,0.69846,12657436,4.5782608695652183,7.1161100196463654,1.29,2,4.6956521739130439,6.7704280155642023,0.70000000000000007,0,12657436,439,9,1,1,1.29,0.91999999999999993,510,19,23,7,0,13,16,9,7,2,7,13,6,0,3,5,4.5782608695652183,47,74,8,11,4,1018,217,6,0,0,0.70000000000000007,0.34,277,14,36,4,0,23,17,10,7,1,9,9,4,2,2,7,4.6956521739130439,42,72,4,16,16,1028,H
12657440,2025-01-31,135866,Persik Kediri,86542,PS Barito Putera,1.0,1.0,12657440,54.0,46.0,314.0,240.0,237.0,171.0,31.0,8.0,43.0,36.0,13.0,16.0,4.0,2.0,8.0,10.0,1.35,0.31,3.0,6.0,13.0,12.0,4.0,2.0,1.3507691,0.305985,12657440,5.2952380952380942,7.0350239234449754,1.3400000000000003,1,4.6043478260869568,6.6658722592945656,0.31,2,12657440,237,9,1,0,1.3400000000000003,0.64,314,36,22,11,0,18,44,28,16,3,5,31,6,1,2,9,5.2952380952380942,71,91,1,8,13,1045,170,4,1,1,0.31,0.21000000000000002,239,10,30,2,0,23,46,19,27,3,22,8,10,4,3,1,4.6043478260869568,59,104,4,10,16,1049,D
12657439,2025-01-31,76319,Persebaya Surabaya,86576,Persita Tangerang,1.0,1.0,12657439,52.0,48.0,405.0,394.0,326.0,330.0,26.0,7.0,45.0,30.0,16.0,29.0,5.0,1.0,7.0,30.0,1.41,0.5,9.0,3.0,10.0,8.0,1.0,2.0,1.405617,0.503142,12657439,5.3142857142857141,6.9640038498556311,1.4,0,4.4304347826086969,6.8542995169082124,0.5,2,12657439,325,10,0,0,1.4,0.82000000000000006,404,34,24,14,0,14,36,23,13,1,5,25,0,0,3,8,5.3142857142857141,67,81,1,7,16,1039,329,5,1,1,0.5,0.45,393,7,65,2,0,20,35,14,21,5,16,7,5,2,2,3,4.4304347826086969,46,106,6,30,29,1035,D
12657442,2025-01-28,64299,Bali United FC,189945,Borneo FC Samarinda,3.0,2.0,12657442,35.0,65.0,205.0,345.0,144.0,279.0,12.0,10.0,35.0,34.0,12.0,7.0,0.0,1.0,21.0,9.0,2.84,1.38,3.0,2.0,13.0,12.0,2.0,0.0,2.83786,1.382264,12657442,4.4904761904761905,6.7362389813907928,2.84,5,4.32857142857143,6.4729838709677416,1.3800000000000001,2,12657442,142,10,3,2,2.84,2.08,203,12,34,7,0,14,21,10,11,1,6,12,3,3,6,2,4.4904761904761905,42,75,1,21,12,1021,279,7,2,0,1.3800000000000001,0.58,345,13,20,2,0,14,21,11,10,0,9,10,7,3,5,5,4.32857142857143,41,78,4,9,7,992,H
12657441,2025-01-27,383891,Dewa United FC,135864,PSM Makassar,3.0,2.0,12657441,68.0,32.0,585.0,246.0,509.0,180.0,28.0,10.0,48.0,28.0,11.0,21.0,7.0,0.0,5.0,17.0,3.46,1.03,9.0,0.0,9.0,10.0,1.0,0.0,3.46386,1.03109,12657441,4.6899999999999995,7.24295566502463,3.45,6,4.5434782608695654,6.5200000000000005,1.03,2,12657441,509,23,3,3,3.45,2.88,585,17,17,7,0,17,25,12,13,0,8,28,4,1,6,9,4.6899999999999995,68,73,1,5,11,1015,180,2,2,0,1.03,0.41,244,9,42,5,0,22,25,15,10,7,18,10,7,3,4,0,4.5434782608695654,40,100,4,17,21,1030,H
12657445,2025-01-26,266861,PSBS Biak,189471,PSIS Semarang,1.0,3.0,12657445,61.0,39.0,448.0,293.0,373.0,230.0,24.0,18.0,42.0,36.0,12.0,20.0,7.0,2.0,2.0,20.0,1.13,1.26,7.0,0.0,12.0,9.0,0.0,1.0,1.129869,1.2641202,12657445,4.8190476190476188,6.7581171950048029,1.12,2,5.8499999999999988,6.9964491362763921,1.26,4,12657445,372,11,1,1,1.12,0.96,447,35,18,11,0,31,40,16,24,2,11,22,9,2,3,6,4.8190476190476188,75,101,4,2,12,1041,230,7,3,1,1.26,0.53,293,3,42,0,0,24,43,26,17,6,13,18,2,2,3,7,5.8499999999999988,59,103,2,20,20,1042,A
12657444,2025-01-26,204733,PSS Sleman,86066,Semen Padang FC,2.0,4.0,12657444,43.0,57.0,338.0,414.0,279.0,348.0,11.0,13.0,39.0,33.0,9.0,18.0,4.0,1.0,10.0,8.0,3.9,1.27,5.0,7.0,4.0,9.0,0.0,1.0,3.900954,1.27156,12657444,4.6565217391304357,6.6938317757009349,3.88,3,4.6949999999999994,6.970905587668593,1.27,6,12657444,279,18,2,1,3.88,2.7,338,21,20,11,0,19,33,16,17,1,11,8,4,3,11,8,4.6565217391304357,51,78,1,10,9,1070,348,11,4,2,1.27,0.82000000000000006,414,18,27,10,0,25,33,19,14,4,10,13,13,11,6,8,4.6949999999999994,46,92,1,8,18,1038,A
12657443,2025-01-26,200020,Persis Solo,64295,Persija Jakarta,3.0,3.0,12657443,50.0,50.0,291.0,322.0,243.0,266.0,18.0,8.0,41.0,32.0,13.0,14.0,3.0,0.0,23.0,17.0,1.58,0.82,1.0,8.0,8.0,17.0,1.0,1.0,1.5783036999999998,0.82398,12657443,4.1090909090909093,6.9651485148514851,1.5799999999999998,6,4.3599999999999994,6.7637755102040815,0.82,6,12657443,243,16,3,3,1.5799999999999998,1.32,291,13,40,4,0,20,28,19,9,0,6,18,4,3,7,7,4.1090909090909093,51,71,4,23,13,1010,266,12,3,3,0.82,0.82000000000000006,322,10,36,3,0,23,28,14,14,3,14,8,3,5,6,1,4.3599999999999994,39,82,5,17,14,980,D
12657449,2025-01-25,491968,Malut United FC,135866,Persik Kediri,2.0,1.0,12657449,53.0,47.0,394.0,309.0,329.0,246.0,18.0,14.0,38.0,36.0,8.0,15.0,5.0,3.0,10.0,9.0,2.91,1.18,3.0,0.0,15.0,11.0,1.0,1.0,2.9071849999999997,1.1814304,12657449,4.1173913043478265,6.7829766536964975,2.91,2,4.831818181818182,6.694230769230769,1.18,1,12657449,327,7,2,0,2.91,0.70000000000000007,392,18,20,6,0,20,28,12,16,3,9,14,10,2,3,7,4.1173913043478265,61,99,2,10,8,1028,245,5,1,0,1.18,0.4,308,9,29,3,0,25,31,14,17,5,10,13,8,2,1,5,4.831818181818182,59,101,5,9,15,1040,H
12657446,2025-01-25,86542,PS Barito Putera,76319,Persebaya Surabaya,3.0,0.0,12657446,42.0,58.0,309.0,398.0,257.0,342.0,14.0,34.0,28.0,44.0,12.0,16.0,3.0,4.0,14.0,13.0,2.13,1.05,4.0,5.0,11.0,13.0,2.0,1.0,2.125686,1.0510709999999999,12657446,5.0260869565217385,7.3825,2.1299999999999994,6,4.9857142857142858,7.0462500000000006,1.04,0,12657446,257,13,3,3,2.1299999999999994,1.6899999999999997,309,10,33,6,0,34,38,19,19,4,15,13,5,2,8,3,5.0260869565217385,43,107,7,14,12,1040,342,6,0,0,1.04,0.47,398,29,36,15,0,22,41,32,9,3,11,34,3,1,6,5,4.9857142857142858,71,90,7,13,16,1040,H
12657448,2025-01-24,47465,Arema FC,64289,Persib Bandung,1.0,3.0,12657448,53.0,47.0,397.0,352.0,330.0,287.0,15.0,13.0,43.0,40.0,17.0,14.0,6.0,3.0,16.0,16.0,1.72,1.24,4.0,5.0,7.0,15.0,2.0,2.0,1.7171231,1.24015,12657448,4.6391304347826088,6.6571155682903527,1.73,2,5.1952380952380945,6.8403441682600379,1.2399999999999998,4,12657448,330,15,1,1,1.73,1.57,397,21,37,6,0,22,21,13,8,3,7,15,10,4,6,8,4.6391304347826088,54,69,4,16,17,1047,287,6,3,1,1.2399999999999998,0.33999999999999997,352,13,38,5,0,11,20,11,9,6,10,12,10,6,4,2,5.1952380952380945,49,72,8,16,14,1046,A
12657447,2025-01-24,86576,Persita Tangerang,86578,Madura United FC,1.0,1.0,12657447,49.0,51.0,384.0,335.0,328.0,289.0,6.0,17.0,36.0,41.0,12.0,13.0,6.0,10.0,12.0,17.0,1.29,2.19,2.0,4.0,10.0,23.0,3.0,0.0,1.2854034,2.191841,12657447,4.4173913043478255,6.845339805825243,1.28,2,4.1913043478260867,6.9125490196078445,2.2,1,12657447,327,7,1,1,1.28,0.2,383,7,31,2,0,14,24,12,12,10,9,6,10,6,3,2,4.4173913043478255,53,92,7,12,12,1030,289,8,1,0,2.2,0.9,335,16,39,9,0,19,25,11,14,6,2,17,9,3,4,5,4.1913043478260867,60,85,9,17,13,1020,D
12657451,2025-01-20,86066,Semen Padang FC,64299,Bali United FC,1.0,5.0,12657451,48.0,52.0,257.0,319.0,214.0,265.0,15.0,25.0,37.0,35.0,11.0,5.0,4.0,1.0,15.0,18.0,1.75,2.71,6.0,5.0,9.0,18.0,0.0,3.0,1.748775,2.7072899999999995,12657451,4.2363636363636363,6.2143153526970956,1.75,1,4.6347826086956507,7.19235912129895,2.71,8,12657451,201,5,1,0,1.75,0.71,244,6,30,2,0,20,32,15,17,1,19,14,9,2,4,4,4.2363636363636363,64,108,4,15,11,964,265,12,5,3,2.71,1.29,319,20,27,10,0,23,33,23,10,4,12,25,11,2,9,6,4.6347826086956507,65,116,4,18,5,1047,A
12657450,2025-01-20,189471,PSIS Semarang,200020,Persis Solo,1.0,2.0,12657450,52.0,48.0,319.0,316.0,218.0,215.0,27.0,15.0,40.0,38.0,23.0,29.0,1.0,0.0,15.0,24.0,1.1,2.07,5.0,3.0,17.0,26.0,3.0,3.0,1.0974545,2.06617,12657450,4.3130434782608686,6.5454883720930237,1.1,2,5.0545454545454547,6.9986388384755,2.07,2,12657450,217,7,1,1,1.1,0.9,318,12,38,2,0,29,43,28,15,0,11,27,16,6,4,3,4.3130434782608686,82,123,0,15,23,1075,215,6,2,0,2.07,0.98999999999999988,316,10,61,3,0,24,43,19,24,1,16,15,8,0,5,7,5.0545454545454547,79,126,8,24,29,1102,A
12657454,2025-01-19,135866,Persik Kediri,204733,PSS Sleman,0.0,0.0,12657454,56.0,44.0,258.0,223.0,171.0,149.0,28.0,10.0,43.0,33.0,20.0,22.0,0.0,2.0,16.0,27.0,0.48,1.24,1.0,6.0,17.0,19.0,3.0,0.0,0.4798189,1.2428210000000002,12657454,4.5434782608695645,7.0637764932562606,0.47,0,5.2095238095238088,6.8786869647954321,1.25,0,12657454,171,1,0,0,0.47,0.08,258,14,40,4,0,17,26,10,16,2,5,23,12,1,1,8,4.5434782608695645,70,90,4,16,20,1038,149,9,0,0,1.25,1.17,223,12,58,6,0,20,30,20,10,0,22,10,5,0,3,5,5.2095238095238088,56,113,9,27,22,1051,D
12657453,2025-01-19,189945,Borneo FC Samarinda,47465,Arema FC,3.0,1.0,12657453,49.0,51.0,345.0,356.0,288.0,293.0,19.0,21.0,41.0,41.0,18.0,13.0,4.0,1.0,27.0,15.0,2.95,1.13,2.0,5.0,14.0,7.0,3.0,2.0,2.95217,1.12779,12657453,4.95,7.4069676153091262,2.9600000000000004,6,4.6217391304347819,6.6816666666666658,1.1300000000000001,1,12657453,287,21,3,3,2.9600000000000004,2.1,343,23,47,12,0,14,33,16,17,2,18,17,4,2,9,12,4.95,60,83,2,27,18,1019,293,5,1,0,1.1300000000000001,0.4,356,17,28,7,0,14,31,16,15,3,14,20,12,4,6,3,4.6217391304347819,58,81,0,15,13,1020,H
12657452,2025-01-19,64295,Persija Jakarta,86576,Persita Tangerang,2.0,0.0,12657452,58.0,42.0,462.0,307.0,400.0,253.0,14.0,9.0,30.0,44.0,20.0,6.0,5.0,1.0,11.0,13.0,2.1,1.24,6.0,5.0,14.0,2.0,1.0,1.0,2.1014422,1.2388199999999998,12657452,5.3761904761904757,7.1632395732298741,2.11,4,4.2434782608695647,6.44907677356657,1.24,0,12657452,400,14,2,2,2.11,1.3,462,35,34,13,0,13,21,17,4,1,5,14,3,2,3,10,5.3761904761904757,33,77,3,11,20,1031,251,7,0,0,1.24,0.97,305,9,19,3,0,21,21,7,14,5,11,8,5,9,3,5,4.2434782608695647,50,63,0,13,6,1029,H
12657456,2025-01-18,135864,PSM Makassar,266861,PSBS Biak,1.0,1.0,12657456,52.0,48.0,322.0,309.0,241.0,235.0,17.0,19.0,33.0,40.0,19.0,19.0,4.0,3.0,3.0,28.0,1.06,0.85,5.0,3.0,9.0,10.0,1.0,1.0,1.062932,0.85491000000000006,12657456,4.963636363636363,6.8690196078431374,1.06,2,5.1761904761904756,6.8537560975609759,0.85000000000000009,2,12657456,241,12,1,1,1.06,0.98,322,21,24,7,0,23,47,28,19,3,13,17,4,1,4,7,4.963636363636363,60,121,2,3,19,1020,235,6,1,1,0.85000000000000009,0.51,309,6,53,1,0,23,48,25,23,4,10,17,2,4,2,5,5.1761904761904756,71,104,6,28,19,1025,D
12657455,2025-01-18,86578,Madura United FC,86542,PS Barito Putera,2.0,4.0,12657455,59.0,41.0,479.0,313.0,424.0,265.0,17.0,18.0,39.0,37.0,11.0,24.0,2.0,0.0,12.0,19.0,1.2,1.25,2.0,4.0,8.0,15.0,0.0,1.0,1.204434,1.2470439,12657455,4.2608695652173916,6.5477756286266917,1.1900000000000002,3,4.804347826086957,7.0654545454545445,1.24,7,12657455,422,8,2,1,1.1900000000000002,1.1400000000000001,477,18,26,2,0,14,24,13,11,0,10,17,5,3,4,3,4.2608695652173916,56,85,3,12,11,1034,264,9,4,3,1.24,0.73,312,9,47,4,0,26,19,9,10,2,11,14,3,3,6,5,4.804347826086957,44,72,4,19,24,1045,A
12657458,2025-01-17,76319,Persebaya Surabaya,491968,Malut United FC,0.0,2.0,12657458,49.0,51.0,342.0,346.0,284.0,286.0,17.0,14.0,41.0,31.0,12.0,12.0,4.0,0.0,16.0,28.0,2.18,1.8,8.0,8.0,10.0,10.0,1.0,1.0,2.1761485,1.7980749999999999,12657458,4.2285714285714295,6.8355932203389829,2.1699999999999995,0,4.2304347826086959,7.0390748031496058,1.82,1,12657458,284,12,0,0,2.1699999999999995,1.04,342,12,33,6,0,21,36,18,18,0,8,14,8,4,6,8,4.2285714285714295,60,83,5,16,12,1003,286,8,1,0,1.82,0.33999999999999997,346,15,45,1,0,16,36,23,13,4,14,13,9,8,7,10,4.2304347826086959,49,105,5,28,12,1016,A
12657457,2025-01-17,64289,Persib Bandung,383891,Dewa United FC,0.0,2.0,12657457,39.0,61.0,279.0,479.0,227.0,421.0,11.0,14.0,31.0,44.0,10.0,10.0,1.0,1.0,14.0,16.0,0.74,0.99,7.0,3.0,9.0,8.0,2.0,1.0,0.744462,0.993231,12657457,4.7272727272727275,6.5452173913043481,0.75,0,4.8950000000000014,7.0380530973451325,1.0,3,12657457,227,5,0,0,0.75,0.67999999999999994,279,15,29,5,0,15,14,11,3,1,10,11,7,2,4,3,4.7272727272727275,34,74,5,14,10,1035,421,7,2,1,1.0,0.77,479,8,27,1,0,19,13,4,9,1,12,14,4,1,3,7,4.8950000000000014,49,60,1,16,10,1017,A
12657459,2025-01-14,189945,Borneo FC Samarinda,86066,Semen Padang FC,1.0,3.0,12657459,58.0,42.0,417.0,373.0,344.0,318.0,21.0,18.0,42.0,33.0,17.0,11.0,5.0,7.0,13.0,28.0,1.49,2.37,10.0,2.0,11.0,11.0,0.0,1.0,1.489519,2.367721,12657459,4.5956521739130443,6.6322677322677315,1.5,2,5.127272727272727,7.0950048030739667,2.359999999999999,6,12657459,342,12,1,1,1.5,1.01,415,24,37,7,0,21,29,15,14,6,13,20,12,7,2,7,4.5956521739130443,63,87,7,13,17,1001,317,17,3,3,2.359999999999999,1.9800000000000002,372,16,51,6,0,23,27,16,11,6,14,17,5,5,4,7,5.127272727272727,53,104,12,28,11,1041,A
12657462,2025-01-13,200020,Persis Solo,135864,PSM Makassar,0.0,1.0,12657462,49.0,51.0,282.0,303.0,214.0,233.0,8.0,22.0,43.0,35.0,6.0,11.0,1.0,7.0,30.0,17.0,0.85,1.47,2.0,14.0,10.0,12.0,1.0,0.0,0.853415,1.466368,12657462,4.6434782608695642,6.91157786885246,0.84,0,4.9391304347826077,7.2697318007662828,1.4600000000000002,2,12657462,214,5,0,0,0.84,0.67,282,10,39,3,0,19,30,12,18,7,11,8,9,1,6,3,4.6434782608695642,57,74,3,30,6,976,233,12,1,1,1.4600000000000002,0.95,303,13,30,4,0,26,37,21,16,1,7,20,5,2,7,4,4.9391304347826077,50,90,2,17,11,1044,A
12657461,2025-01-12,86576,Persita Tangerang,189471,PSIS Semarang,2.0,1.0,12657461,48.0,52.0,382.0,416.0,335.0,358.0,19.0,14.0,33.0,35.0,19.0,14.0,0.0,3.0,23.0,15.0,1.31,1.14,6.0,7.0,10.0,7.0,2.0,0.0,1.31045,1.1429030000000002,12657461,4.9043478260869557,7.213671128107074,1.32,4,5.583333333333333,6.6656435643564347,1.1400000000000001,1,12657461,335,9,2,2,1.32,0.55,382,18,47,3,0,20,18,12,6,3,10,16,5,0,9,6,4.9043478260869557,44,86,5,23,19,1046,357,8,1,0,1.1400000000000001,0.72,415,25,32,7,0,8,24,10,14,0,16,12,4,5,4,6,5.583333333333333,47,87,3,15,14,1010,H
12657460,2025-01-12,64299,Bali United FC,135866,Persik Kediri,1.0,3.0,12657460,43.0,57.0,309.0,409.0,236.0,351.0,20.0,16.0,42.0,35.0,16.0,20.0,5.0,7.0,8.0,24.0,1.43,1.52,8.0,1.0,11.0,7.0,1.0,0.0,1.4258916,1.5244445,12657460,4.9136363636363631,6.7955109837631333,1.42,2,4.5608695652173923,7.017799043062201,1.53,3,12657460,236,12,1,1,1.42,0.91,309,23,32,8,0,17,27,15,12,6,10,20,5,0,6,4,4.9136363636363631,59,81,8,8,16,1047,351,10,2,1,1.53,0.36000000000000004,409,18,50,3,0,28,29,17,12,5,15,16,4,2,5,5,4.5608695652173923,56,104,6,24,20,1045,A
12657466,2025-01-11,266861,PSBS Biak,64289,Persib Bandung,1.0,1.0,12657466,52.0,48.0,432.0,321.0,363.0,272.0,23.0,9.0,45.0,31.0,23.0,16.0,8.0,3.0,6.0,17.0,2.4,0.56,8.0,1.0,8.0,7.0,2.0,0.0,2.401666,0.560825,12657466,5.55,6.9893496701225262,2.4099999999999997,1,4.905263157894737,6.6729353233830846,0.56,1,12657466,362,15,1,0,2.4099999999999997,1.6300000000000001,431,22,32,6,0,26,20,6,14,3,7,22,6,3,4,7,5.55,57,69,3,6,23,1061,272,6,1,0,0.56,0.41,321,5,34,2,0,14,20,12,8,7,8,9,7,6,2,3,4.905263157894737,42,92,1,17,16,1005,D
12657464,2025-01-11,204733,PSS Sleman,76319,Persebaya Surabaya,3.0,1.0,12657464,42.0,58.0,239.0,341.0,201.0,292.0,22.0,20.0,38.0,36.0,12.0,4.0,2.0,5.0,22.0,5.0,0.76,1.71,1.0,5.0,14.0,16.0,1.0,1.0,0.7583383,1.7145299999999999,12657464,4.8173913043478249,7.0977164605137952,0.76,5,5.0285714285714285,6.5840000000000005,1.7200000000000002,1,12657464,201,6,3,2,0.76,0.62,238,7,39,2,0,18,24,12,12,6,12,22,9,3,3,2,4.8173913043478249,68,108,5,22,12,1051,292,7,1,0,1.7200000000000002,0.52,341,12,9,7,0,16,25,15,10,1,15,14,5,1,6,4,5.0285714285714285,59,104,0,5,4,1050,H
12657463,2025-01-11,383891,Dewa United FC,47465,Arema FC,2.0,0.0,12657463,54.0,46.0,519.0,406.0,459.0,343.0,15.0,24.0,40.0,40.0,12.0,18.0,2.0,1.0,16.0,4.0,1.59,1.16,5.0,5.0,6.0,11.0,4.0,4.0,1.5883559999999999,1.16412,12657463,4.975,7.2620078740157483,1.59,4,4.1913043478260876,6.9560157790927031,1.1600000000000001,0,12657463,459,10,2,2,1.59,0.7,519,9,29,2,0,18,20,9,11,1,17,13,4,2,4,7,4.975,45,66,1,16,12,1016,343,9,0,0,1.1600000000000001,0.54,406,10,24,4,0,29,20,11,9,2,6,23,5,0,6,9,4.1913043478260876,47,70,2,4,18,1014,H
12657465,2025-01-10,86542,PS Barito Putera,64295,Persija Jakarta,2.0,3.0,12657465,35.0,65.0,287.0,598.0,237.0,542.0,7.0,5.0,31.0,28.0,13.0,3.0,2.0,2.0,7.0,8.0,0.86,1.48,2.0,2.0,7.0,15.0,0.0,1.0,0.857651,1.480863,12657465,4.44782608695652,6.5450459652706829,0.85000000000000009,4,4.6590909090909092,6.8629921259842526,1.47,3,12657465,237,9,2,2,0.85000000000000009,0.6100000000000001,287,9,21,6,0,21,12,7,5,2,5,5,5,5,7,2,4.44782608695652,34,73,1,7,13,979,540,9,2,1,1.47,0.66,596,16,16,7,0,16,16,9,7,2,6,4,6,3,6,3,4.6590909090909092,32,80,5,8,3,1016,A
12657467,2025-01-10,491968,Malut United FC,86578,Madura United FC,0.0,1.0,12657467,58.0,42.0,422.0,264.0,335.0,203.0,22.0,21.0,42.0,38.0,12.0,16.0,2.0,2.0,3.0,31.0,0.99,1.3,9.0,4.0,14.0,11.0,1.0,0.0,0.987069,1.2985533,12657467,4.7739130434782613,6.9045675413022343,0.98,0,3.8090909090909095,6.9726095617529884,1.3,1,12657467,334,8,0,0,0.98,0.82000000000000006,421,34,16,11,0,20,35,13,22,2,13,18,4,0,3,9,4.7739130434782613,62,84,1,3,12,1029,202,3,1,0,1.3,0.34,263,9,47,1,0,9,40,25,15,2,11,20,3,6,3,3,3.8090909090909095,57,92,0,31,16,1004,A
13184021,2025-01-07,64299,Bali United FC,64289,Persib Bandung,1.0,1.0,13184021,42.0,58.0,190.0,332.0,138.0,271.0,10.0,8.0,32.0,40.0,10.0,12.0,1.0,3.0,29.0,11.0,1.29,0.74,3.0,6.0,17.0,3.0,0.0,0.0,1.287254,0.7360552,13184021,4.6652173913043473,6.78426013195099,1.29,2,4.5099999999999989,6.9578017664376839,0.73,2,13184021,138,7,1,1,1.29,0.43000000000000005,190,14,42,7,0,14,20,14,6,3,6,10,3,0,4,4,4.6652173913043473,38,80,3,29,10,1061,271,7,1,1,0.73,0.28,332,22,29,4,0,15,23,7,16,1,4,8,8,3,4,5,4.5099999999999989,53,79,6,11,12,1019,D
12657468,2024-12-29,86576,Persita Tangerang,135864,PSM Makassar,2.0,1.0,12657468,46.0,54.0,259.0,362.0,210.0,277.0,14.0,24.0,40.0,36.0,16.0,10.0,2.0,5.0,33.0,8.0,1.1,2.45,1.0,12.0,6.0,12.0,0.0,0.0,1.104462,2.4519746000000002,12657468,5.0318181818181822,6.9641819941916756,1.0999999999999999,4,4.7782608695652176,6.9078725398313034,2.4599999999999995,1,12657468,209,5,2,2,1.0999999999999999,0.78999999999999992,257,5,53,0,0,28,43,18,25,5,18,14,4,1,2,1,5.0318181818181822,60,88,4,33,16,1033,277,14,1,0,2.4599999999999995,1.58,362,39,19,14,0,30,39,22,17,2,12,23,4,1,9,5,4.7782608695652176,46,79,1,8,10,1067,H
12657470,2024-12-29,200020,Persis Solo,64289,Persib Bandung,0.0,1.0,12657470,48.0,52.0,312.0,324.0,251.0,250.0,14.0,12.0,42.0,38.0,14.0,14.0,4.0,1.0,10.0,18.0,1.14,1.77,8.0,8.0,11.0,18.0,2.0,0.0,1.140096,1.77471,12657470,4.1782608695652179,6.9027370478983379,1.1400000000000001,0,4.2565217391304353,6.9667641325536067,1.77,2,12657470,251,9,0,0,1.1400000000000001,0.91000000000000014,312,10,27,3,0,23,21,12,9,1,9,14,6,0,5,5,4.1782608695652179,50,69,3,10,14,1023,250,6,1,1,1.77,0.95000000000000007,324,11,34,4,0,13,18,8,10,4,11,12,3,1,5,1,4.2565217391304353,43,68,2,18,14,1026,A
12657469,2024-12-29,86542,PS Barito Putera,189471,PSIS Semarang,0.0,0.0,12657469,61.0,39.0,516.0,293.0,456.0,235.0,16.0,7.0,36.0,42.0,10.0,14.0,3.0,3.0,11.0,9.0,1.68,0.46,7.0,3.0,20.0,3.0,4.0,0.0,1.6793976,0.4551128,12657469,4.2608695652173916,7.03615763546798,1.68,0,5.394444444444443,6.9936945812807876,0.45999999999999996,0,12657469,456,7,0,0,1.68,0.9900000000000001,516,28,23,13,0,21,18,9,9,1,5,16,3,1,4,6,4.2608695652173916,42,74,2,11,10,1015,235,3,0,0,0.45999999999999996,0.16,293,8,23,1,0,12,20,9,11,3,10,6,7,1,2,2,5.394444444444443,52,70,0,9,14,1015,D
